timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint1_torque,joint2_torque,joint3_torque,kp,kd,radius,center_x,center_z
1753813498.4815142,0.24608723462145585,0.29322289156626513,0.24723897577744589,0.28247190636385267,0.3417941781224621,1.4442941354535719,0.8388956233207409,0.01991332439878568,0.08003301023269507,0.048310123194080234,-0.749925816626952,1.8200109518138818,-2.703378399004837,-6.845863772634926,-4.819021537976088,-0.7320300466502262,0.1,0.4,0.1,0.25,0.2
1753813498.4902914,0.24582638359621956,0.29277108433734944,0.2469494677335472,0.2820173353603751,0.3420928999149604,1.4460564555480795,0.8395589063652552,0.01372682895275347,0.09209921388565032,0.02895623444644041,0.039240682127998694,0.21260755305908674,-0.3469444177978489,-6.855837793189272,-4.80617924020363,-0.7289148253063972,0.1,0.4,0.1,0.25,0.2
1753813498.4990826,0.2455655325709833,0.29231927710843375,0.24666008174146836,0.28156434155607235,0.34249677828363556,1.4476123672844807,0.8405131506945386,0.02255725300418568,0.07477449894665883,0.05408376815242347,0.7467972852576427,-1.2472321193723521,1.77806231200591,-6.848140079844845,-4.802498911089969,-0.7251985073501322,0.1,0.4,0.1,0.25,0.2
1753813498.5074966,0.24530468154574703,0.2918674698795181,0.24636934724489473,0.281111291223219,0.3429025157022806,1.4491740454952622,0.8414579754222117,0.01998783628776596,0.08044035014729456,0.04580247634568349,0.864447881722264,-1.5041479177552326,2.129938786815061,-6.854211261190631,-4.791091171545032,-0.7216022953565961,0.1,0.4,0.1,0.25,0.2
1753813498.6072507,0.24504383052051074,0.2914156626506025,0.246076984849379,0.28065721178376146,0.3434389464589261,1.450494382145094,0.8427525250714465,0.02940226217608731,0.06275921297227546,0.07143810066520453,0.9626977567884003,-1.694693697882091,2.3918936520498306,-6.854359168650166,-4.787261699178079,-0.7183649497657937,0.1,0.4,0.1,0.25,0.2
1753813498.6157818,0.24478297949527447,0.2909638554216868,0.24578669870164757,0.28020288994891807,0.3438569273914439,1.452069923632223,0.8436418275112862,0.018710849028060722,0.08501585251866609,0.03684654519992922,0.8967827092807641,-1.5300326979456258,2.1089794670860518,-6.859853155308259,-4.778644490624989,-0.7146764343728635,0.1,0.4,0.1,0.25,0.2
1753813498.6243045,0.24452212847003818,0.2905120481927711,0.2454942069382205,0.2797485943691451,0.34453190971718173,1.453139812901324,0.8452806290185321,0.03894218753570068,0.044805987403913006,0.09691861046392236,1.013200639001689,-1.7441809752333417,2.399496625242391,-6.855652609866717,-4.777764026935536,-0.7109077169932262,0.1,0.4,0.1,0.25,0.2
1753813498.6331909,0.2442612774448019,0.29006024096385546,0.24519867988478458,0.2792942028943834,0.34517102144809764,1.4542893737653177,0.8468074986704606,0.030403896773885955,0.06233998180672512,0.0712126240038102,1.1903489143000545,-2.1000983556371478,2.9426781353226197,-6.872413842739693,-4.7579653273158,-0.7068104081867126,0.1,0.4,0.1,0.25,0.2
1753813498.6423419,0.24400042641956565,0.28960843373493983,0.2449035978218317,0.2788398876051862,0.3458204007721018,1.4554303219038374,0.8483358328804026,0.033686688137002124,0.05641632103399816,0.0791448875999754,1.0809428231365414,-1.8889798327513156,2.645732222754554,-6.863883932542973,-4.760375396496357,-0.7034921526951444,0.1,0.4,0.1,0.25,0.2
1753813498.7386944,0.24373957539432936,0.28915662650602414,0.24460761969410422,0.27838626763635493,0.34655763773798554,1.456404403157595,0.8500980514323059,0.03848760143687434,0.04719379891964948,0.09218369835186277,1.1360137505864745,-2.007478700473138,2.8189998338361133,-6.868423917411253,-4.751061451889125,-0.6991893794085282,0.1,0.4,0.1,0.25,0.2
1753813498.747897,0.24347872436909307,0.2887048192771085,0.24431864497166111,0.27793317448516025,0.3467984658245631,1.4583806192104163,0.8503505204130998,0.004246436580740864,0.1162288538594646,-0.011558707238405685,0.23618342629038713,-0.21291236365120159,0.11668180875701184,-6.857437694771432,-4.751410681704295,-0.6958375016723847,0.1,0.4,0.1,0.25,0.2
1753813498.7567956,0.2432178733438568,0.2882530120481928,0.24403437899798813,0.2774800517317677,0.34698194581698366,1.4604807835106963,0.8504067743067626,0.01090125614410728,0.10335154068462213,0.007097261043175929,-0.7294041087133744,1.7134521106990719,-2.785519294286817,-6.821159209234542,-4.775699446015399,-0.6939671529564282,0.1,0.4,0.1,0.25,0.2
1753813498.7657893,0.2429570223186205,0.2878012048192772,0.24374599953260395,0.2770265960053157,0.34742602723475113,1.4620774431923347,0.8512041427868537,0.02608027024285474,0.0740057104181932,0.05038684074504718,-0.7438304412683064,1.7490495410540128,-2.8512026695914003,-6.831883804537072,-4.761466112521307,-0.6905598674636941,0.1,0.4,0.1,0.25,0.2
1753813498.7745974,0.24269617129338428,0.2873493975903615,0.24345304914434765,0.2765729066645825,0.3481283344633592,1.4631757020676313,0.8527298644117901,0.03850367296196147,0.0500212051137387,0.08532429635324465,-0.0016364889539828287,0.2865267590264231,-0.6812039601342788,-6.852674715559347,-4.740777645880706,-0.6863641877791996,0.1,0.4,0.1,0.25,0.2
1753813498.8717215,0.24243532026814799,0.2868975903614458,0.24316072935769037,0.2761196408862334,0.34869606198665415,1.4645483737452623,0.8538394454562285,0.02582894618075511,0.07547151707647304,0.047176632952060954,0.5858940371060395,-0.8822409811260037,1.0600628443831668,-6.859723193342479,-4.728655504833998,-0.6823113118140522,0.1,0.4,0.1,0.25,0.2
1753813498.8802907,0.2421744692429117,0.28644578313253016,0.24286808380012823,0.27566561848474014,0.3493122890717243,1.465841728603977,0.8550706485733243,0.032897502331585934,0.06246220646061321,0.06684066683251569,0.6623802476248735,-1.0295830995270583,1.3046450972140282,-6.847769312461892,-4.733401527794933,-0.6791986147776963,0.1,0.4,0.1,0.25,0.2
1753813498.8890345,0.2419136182176754,0.28599397590361453,0.24257396201880596,0.27521241315750766,0.3499820959719554,1.4670296087728512,0.8564444351332812,0.034280204916851076,0.05945786604818848,0.07027068418358656,0.6624444714565,-1.0411124082386236,1.3376472595632551,-6.855490974311221,-4.722918054505854,-0.6754827522425866,0.1,0.4,0.1,0.25,0.2
1753813498.897797,0.24165276719243914,0.28554216867469884,0.2422794447336798,0.274760063312246,0.3507604354470923,1.4680195796459932,0.858091822517998,0.041025998163982336,0.047294035692146824,0.08730655501474552,0.7591805344113588,-1.2397978212110128,1.6166241845536802,-6.857340663450374,-4.713179825897495,-0.6709961555533229,0.1,0.4,0.1,0.25,0.2
1753813498.9066155,0.24139191616720287,0.28509036144578315,0.2419816805990212,0.2743072576122881,0.3517088114553593,1.4686888417946817,0.8602172412379908,0.05019764492144671,0.029810439405356937,0.11370329348566632,1.188320042461291,-2.0775583579577788,2.8584012438579234,-6.869606704058529,-4.700556093185448,-0.666417242410722,0.1,0.4,0.1,0.25,0.2
1753813499.006409,0.2411310651419666,0.2846385542168675,0.24167970785027335,0.2738541902739736,0.35292529831374997,1.4688535622707555,0.8630746110070932,0.06510643865694478,0.0017999530711044764,0.1540274458515231,1.8171378358440362,-3.2916918382068143,4.6548043449807155,-6.887440590189673,-4.683958465570973,-0.6614481459040689,0.1,0.4,0.1,0.25,0.2
1753813499.0156405,0.24087021411673032,0.2841867469879519,0.2413714649598382,0.27340082533270527,0.3544607169999808,1.4684114754358355,0.8668380832778658,0.081621829311375,-0.029754555304962127,0.20161255781292933,2.687865260004205,-4.964611454779596,5.0,-6.914350546403911,-4.66169233226113,-0.6552636203100519,0.1,0.4,0.1,0.25,0.2
1753813499.0251236,0.24060936309149403,0.2837349397590362,0.24106600934669326,0.27294778265417063,0.3556024610574541,1.4687504302036665,0.8694321757402244,0.05058545595968707,0.03148699819179199,0.10984146706504677,2.467844121863867,-4.519909008903514,4.795098371093056,-6.9219856289947925,-4.6513556568390015,-0.6503345956864736,0.1,0.4,0.1,0.25,0.2
1753813499.033424,0.24034851206625774,0.2832831325301205,0.2407821595281932,0.2724967509056562,0.35548518633966164,1.4715344728392739,0.8683626742112883,-0.023077267345187308,0.17436310071541503,-0.1042983070577786,-0.3356646019543552,0.9243611422906617,-2.981102633533105,-6.853742483884974,-4.691597849784523,-0.648513848085268,0.1,0.4,0.1,0.25,0.2
1753813499.0422409,0.24008766104102147,0.28283132530120486,0.24049691491951536,0.272044386791728,0.3560592803778431,1.473005776032187,0.8692397740080301,0.0450297944672914,0.04403099032162619,0.0896220415277238,-1.8325085096268205,3.8462011386413266,-5.0,-6.795723517705437,-4.729426481492102,-0.6467753794371274,0.1,0.4,0.1,0.25,0.2
1753813499.143286,0.2398268100157852,0.2823795180722892,0.2401768625708193,0.2715889598878338,0.358769289804299,1.4703835420989284,0.8761803833463694,0.16533516705216086,-0.1867402850754182,0.43116773541834535,1.7328345200474042,-2.9895805702644,4.937621534530605,-6.9326367227942995,-4.637947024887252,-0.637441876941198,0.1,0.4,0.1,0.25,0.2
1753813499.152525,0.23956595899054894,0.28192771084337354,0.23983462966409058,0.27113498449159146,0.3621394103041495,1.4665102056152788,0.8849714899064435,0.17221956018753404,-0.1989877936782168,0.4493808817269489,5.0,-5.0,5.0,-7.084295436674083,-4.53082028989169,-0.6246102367875603,0.1,0.4,0.1,0.25,0.2
1753813499.1612127,0.23930510796531265,0.28147590361445785,0.23949788945840608,0.27068347942111964,0.3649210589796298,1.4637907925182119,0.8920377376301929,0.13124447719020807,-0.11898641174429858,0.3298736303983071,5.0,-5.0,5.0,-7.083570708511914,-4.529034003771547,-0.6162824058032504,0.1,0.4,0.1,0.25,0.2
1753813499.1697757,0.23904425694007636,0.2810240963855422,0.23917412051155465,0.27023226603743833,0.3671231796254656,1.4622162160407868,0.8973812052059829,0.10547859771829086,-0.06775284196770509,0.2524460318078233,3.515405811037642,-2.9535400869723984,2.375140424091226,-7.0333586944415165,-4.562364046595877,-0.6098687655398048,0.1,0.4,0.1,0.25,0.2
1753813499.1778831,0.2387834059148401,0.2805722891566266,0.23885792215532678,0.26978082245648444,0.36905615368613753,1.4611821034280879,0.901903949203287,0.09556781618921995,-0.047676653710668954,0.22180569975769082,0.7461049568320477,1.7364680237287682,-4.2722654553717785,-7.006815504660016,-4.580086872949734,-0.6035919386511872,0.1,0.4,0.1,0.25,0.2
