timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_velocity,joint2_velocity,joint3_velocity,joint1_acceleration,joint2_acceleration,joint3_acceleration,joint1_torque,joint2_torque,joint3_torque,kp,kd,amplitude_A,center_x,center_z
1753800508.612976,0.1906309342707138,0.399556196460308,0.2073848081715982,0.3866816614924777,-0.1623071177657183,1.4807907927489359,0.9173566981960102,-0.9390161957367559,0.748089429602756,0.25350224005860905,-0.3229827743250478,1.1312492438299036,0.060144096281286474,-4.049358174512351,-4.3947137878597955,-0.9448191604531428,0.02,0.3,-0.1,0.2,0.3
1753800508.6214483,0.19001450097427966,0.39949510169813,0.2067577236775258,0.38668110971481756,-0.16636302020723398,1.4841696160703206,0.918041807401418,-0.9734165859637637,0.8109175971323228,0.16442620929789872,-2.1379069577796708,4.416993688537884,-4.796011173764808,-3.957823762533321,-4.420452790668638,-0.945674417241067,0.02,0.3,-0.1,0.2,0.3
1753800508.6298215,0.18939964450389726,0.3994300790396999,0.20613154460925692,0.3866791787290652,-0.17056096196746975,1.4878077330692612,0.9183573834455793,-1.0075060224565888,0.873148079745738,0.07573825059868242,-4.555548385012689,8.758548696414007,-11.209922634119883,-3.9251322324518916,-4.417882295871375,-0.9462019071338189,0.02,0.3,-0.1,0.2,0.3
1753800508.6382408,0.18878646195253093,0.39936113105200083,0.20550647718549916,0.3866757913388715,-0.17488006923947524,1.4916674949150857,0.9183566070301101,-1.036585745281319,0.9263428429978812,-0.00018633971260484383,-6.884557702253256,12.924868457724461,-17.388362914379577,-3.846453104079764,-4.438152015534996,-0.9474146789793046,0.02,0.3,-0.1,0.2,0.3
1753800508.741716,0.18817505014881375,0.39928826045698135,0.20488253849587204,0.38667056142047984,-0.17929323687045773,1.495700394020326,0.918109153181449,-1.059160231435794,0.9678957852576935,-0.059388923678660444,-8.32725500975219,15.499646450568985,-20.0,-3.7525245524493482,-4.465323079056266,-0.948641642423296,0.02,0.3,-0.1,0.2,0.3
1753800508.7500122,0.18756550564175725,0.39921147013144775,0.20425965280578298,0.3866629730947146,-0.1838065887623879,1.4999176127493377,0.917596226959995,-1.0832044540632417,1.012132494962792,-0.12310229314897772,-9.15853343812903,16.980744224143216,-20.0,-3.7371340617367927,-4.456186756932314,-0.9497943542172419,0.02,0.3,-0.1,0.2,0.3
1753800508.7590659,0.18695792468550518,0.39913076310695067,0.2036380828739942,0.3866531480600913,-0.1883751931375778,1.5042393750521117,0.916934181130337,-1.0964650500455786,1.0372229526657917,-0.15889099911792015,-9.401417410271582,17.414895686831315,-20.0,-3.599749173742197,-4.503403117305642,-0.951384273117138,0.02,0.3,-0.1,0.2,0.3
1753800508.7675848,0.18635240322413377,0.3990461425696651,0.20301756791839107,0.38664023441609885,-0.1929566204622822,1.5085912014600946,0.9162317878666257,-1.099542557929054,1.0444383379159028,-0.16857438329069568,-8.92033074969725,16.56865861281581,-19.76034650990882,-3.4671048839530316,-4.547756200399734,-0.9530829603120262,0.02,0.3,-0.1,0.2,0.3
1753800508.776012,0.1857490368765012,0.39895761186026507,0.20239790626424695,0.38662341588382304,-0.19754587739529178,1.5129647327068108,0.9155005877875065,-1.1014216639223007,1.049647499211885,-0.175488018988612,-7.898938402506302,14.772712131693392,-17.946295671795394,-3.4266427632158614,-4.552756097403013,-0.954256012868717,0.02,0.3,-0.1,0.2,0.3
1753800508.8721685,0.18514792092114826,0.3988651744737914,0.20177916182100822,0.38660260649286665,-0.20204847798541933,1.517194075928276,0.914984609961206,-1.0806241416306133,1.015042373151688,-0.12383467831212813,-6.12064534375287,11.649431225004017,-14.028112938099612,-3.169849258616519,-4.657702299931585,-0.9575557757164437,0.02,0.3,-0.1,0.2,0.3
1753800508.8811023,0.18454915028125263,0.39876883405951374,0.20116073480887117,0.3865761324086379,-0.20646013322864748,1.5212738945048476,0.9146919584447678,-1.058797258374754,0.9791564583771972,-0.07023636394518151,-3.705988912800544,7.424102981353252,-8.35873840814285,-3.1283587616590394,-4.659674883044476,-0.95823585551193,0.02,0.3,-0.1,0.2,0.3
1753800508.889595,0.18395281950963951,0.3986685944207868,0.20054273894987565,0.3865438184944867,-0.21081030649494867,1.5252569686005388,0.9145439631931938,-1.044041583912287,0.955937782965907,-0.03551886037778418,-1.3482958828487597,3.3221281534370295,-2.76751477582605,-3.174123864064801,-4.628707975148767,-0.9589739729422129,0.02,0.3,-0.1,0.2,0.3
1753800508.8987443,0.18335902277385066,0.3985644595148998,0.19992550954418026,0.386506285624488,-0.21517378361231745,1.5292749106829353,0.9143454512648229,-1.0472345081685057,0.9643060997751333,-0.04764286280898894,0.1493528578614216,0.7461463440544698,0.6510418823410755,-3.3306047708139617,-4.546379132197344,-0.9582633368014949,0.02,0.3,-0.1,0.2,0.3
1753800508.9073188,0.18276785384127414,0.39845643345292053,0.1993096788077286,0.38646493439568075,-0.2196090568566876,1.5334302652563152,0.913943041082108,-1.0644655786488335,0.9972850976111904,-0.0965784438515774,0.20705010770691548,0.7017932412762345,0.38631533134826135,-3.4463268937818263,-4.48116586131894,-0.9581999076529832,0.02,0.3,-0.1,0.2,0.3
1753800509.010753,0.18217940606433744,0.39834452049953295,0.19869582552805,0.38642087828249067,-0.22422268632023287,1.5379098013905266,0.913055938833103,-1.107271071250866,1.0750886722107107,-0.21290453976121515,-1.3815723621746931,3.538179803993478,-4.118820969826029,-3.6756444714035457,-4.360446108215208,-0.9581092664761155,0.02,0.3,-0.1,0.2,0.3
